window_start,window_end,event_count,unique_messages,distinct_hosts,distinct_processes,avg_msg_length,failed_auth_count,invalid_user_count,entropy_tokens,isolation_forest_label,isolation_forest_score,one_class_svm_label,one_class_svm_score,dbscan_label,dbscan_score,ensemble_anomaly
2025-07-03 12:55:01,2025-07-03 12:56:01,1,1,1,1,53.0,0,0,2.0,1,0.20087172902677664,1,1.0871755808544918,1,0,0
2025-07-03 13:21:01,2025-07-03 13:22:01,1,1,1,1,105.0,0,0,3.085055102756477,1,0.22267035510765326,1,0.6764212178168307,-1,-1,1
2025-07-03 13:31:01,2025-07-03 13:32:01,4,4,1,3,58.5,0,0,4.623516641218015,1,0.13837115704276437,1,1.3985955809008637,-1,-1,1
2025-07-03 13:40:01,2025-07-03 13:41:01,1,1,1,1,33.0,0,0,2.584962500721156,1,0.2171633948926791,1,0.5496446720281902,-1,-1,1
2025-07-03 13:48:01,2025-07-03 13:49:01,3,3,2,3,88.66666666666667,0,0,4.540402352056964,1,0.06881297335911901,1,1.133284498548612,-1,-1,1
2025-07-03 13:50:01,2025-07-03 13:51:01,3,3,1,3,202.33333333333334,0,0,5.567782973004848,1,0.0931946224911619,1,0.08509928656105004,-1,-1,1
2025-07-03 13:51:01,2025-07-03 13:52:01,3,3,2,2,94.66666666666667,0,0,4.413716068381602,1,0.0996614795271169,1,1.0384924252512846,-1,-1,1
2025-07-03 13:53:01,2025-07-03 13:54:01,2,2,2,1,91.5,0,0,3.85216872360328,1,0.0664228355993034,1,1.0056461813789603,-1,-1,1
2025-07-03 13:54:01,2025-07-03 13:55:01,4,4,1,4,104.75,0,0,5.3609023444260835,1,0.10704473821669208,1,0.9193350977642041,-1,-1,1
2025-07-03 13:55:01,2025-07-03 13:56:01,1,1,1,1,59.0,0,0,3.584962500721156,1,0.23178856489028554,1,1.1443231471494748,-1,-1,1
2025-07-03 14:20:01,2025-07-03 14:21:01,1,1,1,1,88.0,0,0,3.7004397181410926,1,0.23235052847827653,1,0.9677315685659806,1,0,0
2025-07-03 14:34:01,2025-07-03 14:35:01,1,1,1,1,53.0,0,0,2.0,1,0.20087172902677664,1,1.0871755808544918,1,0,0
2025-07-03 14:35:01,2025-07-03 14:36:01,1,1,1,1,66.0,0,0,3.4594316186372973,1,0.23437713618787276,1,1.1640378548047607,1,0,0
2025-07-03 14:47:01,2025-07-03 14:48:01,2,2,1,1,82.5,0,0,4.521640636343319,1,0.22329893158077213,1,1.1369763251363985,-1,-1,1
2025-07-03 14:48:01,2025-07-03 14:49:01,1,1,1,1,88.0,0,0,3.7004397181410926,1,0.23235052847827653,1,0.9677315685659806,1,0,0
2025-07-03 15:01:01,2025-07-03 15:02:01,4,4,1,2,143.75,0,0,5.433680697543987,1,0.1609768045621372,1,0.28063309497836997,-1,-1,1
2025-07-03 15:15:01,2025-07-03 15:16:01,3,3,1,3,101.33333333333333,0,0,4.97770991116994,1,0.1577321565785766,1,0.9114790690776111,-1,-1,1
2025-07-03 15:28:01,2025-07-03 15:29:01,2,2,1,2,114.0,0,0,4.386842188131012,1,0.19301485662836126,1,0.5971088574234251,-1,-1,1
2025-07-03 15:42:01,2025-07-03 15:43:01,1,1,1,1,66.0,0,0,3.4594316186372973,1,0.23437713618787276,1,1.1640378548047607,1,0,0
2025-07-03 15:46:01,2025-07-03 15:47:01,5,5,2,4,96.6,0,0,5.7563147501269745,1,0.04435772502505231,1,1.1492837213628277,-1,-1,1
2025-07-03 15:47:01,2025-07-03 15:48:01,5,5,1,1,140.8,0,0,5.458636192011107,1,0.14539163794200916,1,0.3730785056369079,-1,-1,1
2025-07-03 15:53:01,2025-07-03 15:54:01,3,3,1,2,63.666666666666664,0,0,4.532665279941246,1,0.19699428635314747,1,1.342766067377223,-1,-1,1
2025-07-03 16:05:01,2025-07-03 16:06:01,8,8,1,4,112.25,0,0,5.25508088292491,1,0.04385809344973446,1,1.0455517163144208,-1,-1,1
2025-07-03 16:06:01,2025-07-03 16:07:01,1,1,1,1,182.0,0,0,3.8380398168981547,1,0.1979953860862511,-1,-0.020765998110803707,-1,-1,1
2025-07-03 16:07:01,2025-07-03 16:08:01,17,16,1,4,151.76470588235293,0,0,6.114188749706281,-1,-0.060951802638956054,1,0.4665298554105881,-1,-1,1
2025-07-03 16:08:01,2025-07-03 16:09:01,1,1,1,1,84.0,0,0,2.584962500721156,1,0.2119090898008898,1,1.0256075702583338,-1,-1,1
2025-07-03 16:25:01,2025-07-03 16:26:01,6,6,2,4,79.5,0,0,5.479757419459165,1,0.03766733029252656,1,1.4930401796736952,-1,-1,1
2025-07-03 16:27:01,2025-07-03 16:28:01,10,10,2,5,143.1,0,0,6.098725889880831,-1,-0.07486035206908392,1,0.5198891966738479,-1,-1,1
2025-07-03 16:28:01,2025-07-03 16:29:01,10,10,2,4,66.3,0,0,5.745344702353064,-1,-0.013102911294688546,1,1.8376775064664237,-1,-1,1
2025-07-03 16:29:01,2025-07-03 16:30:01,3,3,1,2,106.66666666666667,0,0,4.596483105491915,1,0.1898431085959566,1,0.8169093428865537,-1,-1,1
2025-07-03 16:35:01,2025-07-03 16:36:01,2,2,2,2,83.5,0,0,4.321928094887363,1,0.09499068472698413,1,1.1220340307570282,-1,-1,1
2025-07-03 16:36:01,2025-07-03 16:37:01,4,4,1,4,310.5,0,0,5.495423376867417,1,0.03192086690344875,-1,-2.2427579347187994,-1,-1,1
2025-07-03 16:42:01,2025-07-03 16:43:01,2,2,1,1,64.0,0,0,3.6901165175936645,1,0.2282223605295569,1,1.2579751644670552,-1,-1,1
2025-07-03 16:56:01,2025-07-03 16:57:01,1,1,1,1,54.0,0,0,3.095795255000934,1,0.23257332776325873,1,1.0994313034628433,1,0,0
2025-07-03 17:10:01,2025-07-03 17:11:01,4,4,1,2,84.25,0,0,5.219294525666979,1,0.17892728498322447,1,1.2873856076565957,-1,-1,1
2025-07-03 17:23:01,2025-07-03 17:24:01,3,3,1,2,64.66666666666667,0,0,4.247927513443585,1,0.19502619447316516,1,1.3458236963715642,-1,-1,1
2025-07-03 17:25:01,2025-07-03 17:26:01,6,5,1,4,103.66666666666667,0,0,5.522672046617746,1,0.08227465896244196,1,1.0752789501141287,-1,-1,1
2025-07-03 17:26:01,2025-07-03 17:27:01,1,1,1,1,9.0,0,0,-0.0,1,0.08768218297268504,-1,-0.9000586640409054,1,0,1
2025-07-03 17:37:01,2025-07-03 17:38:01,5,5,1,2,79.2,0,0,4.597276316262591,1,0.15725853904428716,1,1.437150412664728,-1,-1,1
2025-07-03 17:51:01,2025-07-03 17:52:01,2,2,1,2,52.5,0,0,3.906890595608519,1,0.20118582345883768,1,1.1676296523619598,-1,-1,1
2025-07-03 17:52:01,2025-07-03 17:53:01,1,1,1,1,192.0,0,0,4.168295834054489,1,0.19828177987842965,1,0.005736505382092361,1,0,0
2025-07-03 18:06:01,2025-07-03 18:07:01,1,1,1,1,24.0,0,0,1.0,1,0.1438474685126115,1,0.11278096644182511,-1,-1,1
2025-07-03 18:07:01,2025-07-03 18:08:01,1,1,1,1,117.0,0,0,4.0,1,0.22939704811252665,1,0.46100302745675137,-1,-1,1
2025-07-03 18:34:01,2025-07-03 18:35:01,1,1,1,1,33.0,0,0,1.0,1,0.15039119565906062,1,0.5480889321063316,-1,-1,1
2025-07-03 18:35:01,2025-07-03 18:36:01,2,2,1,2,103.5,0,0,4.459431618637297,1,0.1953173562814437,1,0.7908487909747066,-1,-1,1
2025-07-03 18:47:01,2025-07-03 18:48:01,2,2,1,1,69.0,0,0,4.058813890331201,1,0.22792339174018006,1,1.2516909503903868,-1,-1,1
2025-07-03 18:56:01,2025-07-03 18:57:01,5,5,2,3,51.8,0,0,5.087462841250339,1,0.05618808399109354,1,1.3931496272903772,-1,-1,1
2025-07-03 18:57:01,2025-07-03 18:58:01,7,7,2,2,80.57142857142857,0,0,5.8353550237715215,1,0.025694049159833865,1,1.5648029744459109,-1,-1,1
2025-07-03 18:58:01,2025-07-03 18:59:01,3,3,2,3,76.0,0,0,4.1219280948873624,1,0.05240493516782485,1,1.293354136190807,-1,-1,1
2025-07-03 19:04:01,2025-07-03 19:05:01,11,11,2,5,97.0,0,0,6.344393960869446,-1,-0.0794764455204805,1,1.5163497358856866,-1,-1,1
2025-07-03 19:05:01,2025-07-03 19:06:01,2,2,1,2,258.5,0,0,4.9971839370236095,1,0.1357951266315594,-1,-0.17161800635992108,-1,-1,1
2025-07-03 19:11:01,2025-07-03 19:12:01,3,3,2,3,28.666666666666668,0,0,3.3219280948873626,1,0.004110364705905645,1,0.5031188897427903,-1,-1,1
2025-07-03 19:46:01,2025-07-03 19:47:01,3,3,1,2,45.0,0,0,3.3219280948873626,1,0.1781025018939743,1,1.1103236377913959,-1,-1,1
2025-07-03 19:55:01,2025-07-03 19:56:01,2,2,1,1,68.5,0,0,4.1219280948873624,1,0.2269436527839564,1,1.2529179685157459,-1,-1,1
2025-07-03 20:07:01,2025-07-03 20:08:01,1,1,1,1,52.0,0,0,3.0,1,0.23297366431847782,1,1.0728409191482662,1,0,0
2025-07-03 20:20:01,2025-07-03 20:21:01,1,1,1,1,103.0,0,0,3.1219280948873624,1,0.22313006359905402,1,0.7128880378635891,1,0,0
2025-07-03 20:25:01,2025-07-03 20:26:01,1,1,1,1,543.0,0,0,5.790532187507492,1,0.056091654240541966,-1,-13.460016882719916,-1,-1,1
2025-07-03 20:55:01,2025-07-03 20:56:01,1,1,1,1,237.0,0,0,4.789015477886192,1,0.17549896833120093,1,0.053107629687325186,1,0,0
2025-07-03 20:56:01,2025-07-03 20:57:01,2,2,1,2,22.0,0,0,2.584962500721156,1,0.15923312112909715,1,0.07451795878505507,-1,-1,1
2025-07-03 21:03:01,2025-07-03 21:04:01,1,1,1,1,237.0,0,0,4.720049960644813,1,0.1759102606174029,1,0.05314906472187175,1,0,0
2025-07-03 21:07:01,2025-07-03 21:08:01,1,1,1,1,103.0,0,0,3.3219280948873626,1,0.22549865748224518,1,0.7128538652307803,1,0,0
2025-07-03 21:17:01,2025-07-03 21:18:01,1,1,1,1,34.0,0,0,1.584962500721156,1,0.18462836858571785,1,0.5901544181268754,1,0,0
2025-07-03 21:20:01,2025-07-03 21:21:01,1,1,1,1,92.0,0,0,3.807354922057604,1,0.23288882598223848,1,0.904513826806852,1,0,0
2025-07-03 21:27:01,2025-07-03 21:28:01,1,1,1,1,237.0,0,0,4.789015477886192,1,0.17549896833120093,1,0.053107629687325186,1,0,0
2025-07-03 21:30:01,2025-07-03 21:31:01,9,9,3,5,102.22222222222223,0,0,6.052444010698482,-1,-0.11081970204785929,1,1.2954731053627313,-1,-1,1
2025-07-03 21:35:01,2025-07-03 21:36:01,1,1,1,1,47.0,0,0,3.0,1,0.23442133743126625,1,0.983663902559524,1,0,0
2025-07-03 21:41:01,2025-07-03 21:42:01,1,1,1,1,103.0,0,0,3.3219280948873626,1,0.22549865748224518,1,0.7128538652307803,1,0,0
2025-07-03 22:16:01,2025-07-03 22:17:01,1,1,1,1,92.0,0,0,3.807354922057604,1,0.23288882598223848,1,0.904513826806852,1,0,0
2025-07-03 22:32:01,2025-07-03 22:33:01,1,1,1,1,9.0,0,0,-0.0,1,0.08768218297268504,-1,-0.9000586640409054,1,0,1
2025-07-03 23:07:01,2025-07-03 23:08:01,2,2,1,1,68.5,0,0,4.011365041826379,1,0.22925578228955013,1,1.2534066333173932,-1,-1,1
2025-07-03 23:16:01,2025-07-03 23:17:01,24,2,2,2,90.58333333333333,0,0,4.067781536192321,1,0.011409846161459014,1,1.9698889382535363,-1,-1,1
2025-07-03 23:23:01,2025-07-03 23:24:01,1,1,1,1,60.0,0,0,2.8073549220576037,1,0.22902150939839033,1,1.1518720227625607,1,0,0
2025-07-03 23:24:01,2025-07-03 23:25:01,1,1,1,1,103.0,0,0,3.3219280948873626,1,0.22549865748224518,1,0.7128538652307803,1,0,0
2025-07-03 23:29:01,2025-07-03 23:30:01,1,1,1,1,47.0,0,0,3.0,1,0.23442133743126625,1,0.983663902559524,1,0,0
2025-07-03 23:31:01,2025-07-03 23:32:01,1,1,1,1,34.0,0,0,1.584962500721156,1,0.18462836858571785,1,0.5901544181268754,1,0,0
2025-07-03 23:44:01,2025-07-03 23:45:01,1,1,1,1,64.0,0,0,2.8073549220576037,1,0.22923178024139684,1,1.1647019799462512,1,0,0
2025-07-03 23:55:01,2025-07-03 23:56:01,1,1,1,1,108.0,0,0,2.584962500721156,1,0.20024623649201878,1,0.621075742936938,-1,-1,1
2025-07-04 00:22:01,2025-07-04 00:23:01,1,1,1,1,150.0,0,0,4.459431618637297,1,0.21251832888137112,1,0.044792645137864184,1,0,0
2025-07-04 00:23:01,2025-07-04 00:24:01,1,1,1,1,150.0,0,0,4.459431618637297,1,0.21251832888137112,1,0.044792645137864184,1,0,0
2025-07-04 00:35:01,2025-07-04 00:36:01,2,2,1,2,109.0,0,0,4.857980995127572,1,0.1953511714934218,1,0.6869952470748899,-1,-1,1
2025-07-04 00:36:01,2025-07-04 00:37:01,2,2,1,2,93.0,0,0,4.584962500721156,1,0.20071823323244775,1,0.9780343087086258,-1,-1,1
2025-07-04 00:48:01,2025-07-04 00:49:01,1,1,1,1,146.0,0,0,4.459431618637297,1,0.21251832888137112,1,0.07586276869691488,-1,-1,1
2025-07-04 01:00:01,2025-07-04 01:01:01,3,3,1,3,87.33333333333333,0,0,5.009635872652929,1,0.1592357858809409,1,1.1526090732012548,-1,-1,1
2025-07-04 01:13:01,2025-07-04 01:14:01,1,1,1,1,64.0,0,0,2.8073549220576037,1,0.22923178024139684,1,1.1647019799462512,1,0,0
2025-07-04 01:24:01,2025-07-04 01:25:01,1,1,1,1,71.0,0,0,2.8073549220576037,1,0.22711737971147433,1,1.1503768734878754,1,0,0
2025-07-04 01:37:01,2025-07-04 01:38:01,3,3,1,2,93.66666666666667,0,0,5.308771516813206,1,0.19172849565282302,1,1.052423874527996,-1,-1,1
2025-07-04 01:48:01,2025-07-04 01:49:01,2,2,1,2,113.0,0,0,5.044394119358454,1,0.1925640315833419,1,0.6125577655432757,-1,-1,1
2025-07-04 01:49:01,2025-07-04 01:50:01,1,1,1,1,150.0,0,0,4.523561956057013,1,0.20948332081735765,1,0.04467121725706136,1,0,0
2025-07-04 02:01:01,2025-07-04 02:02:01,3,3,1,3,115.66666666666667,0,0,5.410867840993308,1,0.15371750675665785,1,0.63923801840944,-1,-1,1
2025-07-04 02:13:01,2025-07-04 02:14:01,1,1,1,1,50.0,0,0,2.25,1,0.2091100212259588,1,1.0416903319615685,1,0,0
2025-07-04 02:25:01,2025-07-04 02:26:01,4,4,1,3,70.75,0,0,5.044394119358454,1,0.1411825005601295,1,1.412292045950096,-1,-1,1
2025-07-04 02:26:01,2025-07-04 02:27:01,1,1,1,1,81.0,0,0,3.906890595608519,1,0.2333154280023984,1,1.0618183102478227,-1,-1,1
2025-07-04 02:37:01,2025-07-04 02:38:01,2,2,1,2,84.5,0,0,4.700439718141092,1,0.19925648231251536,1,1.1082351252942786,-1,-1,1
2025-07-04 02:38:01,2025-07-04 02:39:01,1,1,1,1,66.0,0,0,3.4594316186372973,1,0.23437713618787276,1,1.1640378548047607,1,0,0
2025-07-04 02:49:01,2025-07-04 02:50:01,2,1,1,1,153.0,0,0,4.523561956057013,1,0.20550038147396898,1,0.06875297278846304,-1,-1,1
2025-07-04 02:50:01,2025-07-04 02:51:01,1,1,1,1,60.0,0,0,2.8073549220576037,1,0.22902150939839033,1,1.1518720227625607,1,0,0
2025-07-04 03:01:01,2025-07-04 03:02:01,1,1,1,1,40.0,0,0,2.0,1,0.19871303282557312,1,0.8027218688610311,-1,-1,1
2025-07-04 03:02:01,2025-07-04 03:03:01,1,1,1,1,146.0,0,0,4.459431618637297,1,0.21251832888137112,1,0.07586276869691488,-1,-1,1
2025-07-04 03:14:01,2025-07-04 03:15:01,1,1,1,1,59.0,0,0,2.9219280948873623,1,0.23053374215479538,1,1.1458988027581611,-1,-1,1
2025-07-04 03:26:01,2025-07-04 03:27:01,1,1,1,1,145.0,0,0,4.459431618637297,1,0.2122536976060656,1,0.08452215399400131,-1,-1,1
2025-07-04 03:27:01,2025-07-04 03:28:01,1,1,1,1,67.0,0,0,3.4594316186372973,1,0.23437713618787276,1,1.1628780757460788,-1,-1,1
2025-07-04 03:38:01,2025-07-04 03:39:01,2,2,1,1,70.5,0,0,4.087462841250339,1,0.2263613652206073,1,1.2457412696376338,-1,-1,1
2025-07-04 03:50:01,2025-07-04 03:51:01,2,2,1,2,119.5,0,0,4.413909765557392,1,0.19225960114549873,1,0.4997063800624062,-1,-1,1
2025-07-04 03:51:01,2025-07-04 03:52:01,1,1,1,1,37.0,0,0,2.8073549220576037,1,0.22691123055654217,1,0.7028165260903059,-1,-1,1
2025-07-04 04:03:01,2025-07-04 04:04:01,2,2,1,1,34.5,0,0,3.0850551027564768,1,0.22628281529772193,1,0.6929453430427621,1,0,0
2025-07-04 04:08:01,2025-07-04 04:09:01,2,2,1,1,33.5,0,0,3.0850551027564768,1,0.225963201543054,1,0.6524773705278655,1,0,0
2025-07-04 04:15:01,2025-07-04 04:16:01,1,1,1,1,153.0,0,0,4.459431618637297,1,0.2113523133427011,1,0.025210402267440202,-1,-1,1
2025-07-04 04:27:01,2025-07-04 04:28:01,5,5,1,2,49.6,0,0,4.801969876934211,1,0.15474343441971672,1,1.362345377810616,-1,-1,1
2025-07-04 04:39:01,2025-07-04 04:40:01,1,1,1,1,88.0,0,0,3.7004397181410926,1,0.23235052847827653,1,0.9677315685659806,1,0,0
2025-07-04 04:40:01,2025-07-04 04:41:01,2,2,1,1,68.0,0,0,4.152391277629866,1,0.22671706913631123,1,1.2540642571766263,-1,-1,1
2025-07-04 04:51:01,2025-07-04 04:52:01,2,2,1,1,87.5,0,0,3.7219280948873625,1,0.22694518648902245,1,1.0705367023921752,-1,-1,1
2025-07-04 04:52:01,2025-07-04 04:53:01,2,2,1,2,99.0,0,0,4.523561956057013,1,0.1986076625819233,1,0.8731321696756815,-1,-1,1
2025-07-04 05:04:01,2025-07-04 05:05:01,1,1,1,1,88.0,0,0,3.7004397181410926,1,0.23235052847827653,1,0.9677315685659806,1,0,0
2025-07-04 05:16:01,2025-07-04 05:17:01,2,2,1,2,103.0,0,0,4.700439718141092,1,0.19427560116141784,1,0.7990854397592457,-1,-1,1
2025-07-04 05:28:01,2025-07-04 05:29:01,4,4,1,3,80.75,0,0,5.4269292772095525,1,0.14013222580020057,1,1.3259451115433052,-1,-1,1
2025-07-04 05:40:01,2025-07-04 05:41:01,1,1,1,1,150.0,0,0,4.523561956057013,1,0.20948332081735765,1,0.04467121725706136,1,0,0
2025-07-04 06:03:01,2025-07-04 06:04:01,2,2,2,2,80.0,0,0,3.826874881864638,1,0.0820372211445502,1,1.1668134098951413,-1,-1,1
2025-07-04 06:12:01,2025-07-04 06:13:01,3,3,1,1,91.0,0,0,4.712319091186708,1,0.208025764115559,1,1.1024605987223914,-1,-1,1
2025-07-04 06:13:01,2025-07-04 06:14:01,1,1,1,1,67.0,0,0,3.2776134368191157,1,0.23195178159656138,1,1.163308071663728,-1,-1,1
2025-07-04 06:25:01,2025-07-04 06:26:01,2,2,2,1,147.5,0,0,4.647408651885231,1,0.061320209291396144,1,0.12667382293018647,-1,-1,1
2025-07-04 06:26:01,2025-07-04 06:27:01,3,3,1,3,96.66666666666667,0,0,5.1292830169449655,1,0.15840422816264504,1,0.9962866952622917,-1,-1,1
2025-07-04 06:39:01,2025-07-04 06:40:01,6,6,1,2,118.0,0,0,5.544831785062325,1,0.12255255387367842,1,0.8139659239180617,-1,-1,1
2025-07-04 06:40:01,2025-07-04 06:41:01,1,1,1,1,131.0,0,0,3.7004397181410926,1,0.21830020501147268,1,0.24351082360977117,-1,-1,1
2025-07-04 06:52:01,2025-07-04 06:53:01,2,2,2,2,102.0,0,0,4.85216872360328,1,0.09291616226617144,1,0.8153190240689945,-1,-1,1
2025-07-04 06:53:01,2025-07-04 06:54:01,5,5,2,2,57.2,0,0,5.333241498888144,1,0.07087226473191671,1,1.465701337589266,-1,-1,1
2025-07-04 07:06:01,2025-07-04 07:07:01,5,5,2,4,69.8,0,0,5.333238314705634,1,0.049783466996187076,1,1.4877430173482793,-1,-1,1
2025-07-04 07:10:01,2025-07-04 07:11:01,6,6,2,4,106.33333333333333,0,0,5.772186150959547,1,0.034486716629444136,1,1.0339520772781405,-1,-1,1
2025-07-04 07:23:01,2025-07-04 07:24:01,4,4,2,2,59.75,0,0,5.700212064914747,1,0.06954020417179296,1,1.401746599805854,-1,-1,1
2025-07-04 07:26:01,2025-07-04 07:27:01,4,4,2,3,86.75,0,0,5.563177895342841,1,0.06706846753521523,1,1.2428378951845502,-1,-1,1
2025-07-04 07:39:01,2025-07-04 07:40:01,2,2,1,2,129.5,0,0,4.625053839880556,1,0.18516779052350368,1,0.3387130910996099,-1,-1,1
2025-07-04 07:40:01,2025-07-04 07:41:01,2,2,1,1,148.0,0,0,4.647408651885231,1,0.20190585195843164,1,0.1237755069173545,-1,-1,1
2025-07-04 07:54:01,2025-07-04 07:55:01,1,1,1,1,72.0,0,0,3.589898095464288,1,0.2317665661920782,1,1.1436494818853973,1,0,0
2025-07-04 08:20:01,2025-07-04 08:21:01,5,4,1,2,109.4,0,0,6.155687844116512,1,0.13153523401496836,1,0.8931711205567296,-1,-1,1
2025-07-04 08:21:01,2025-07-04 08:22:01,2,2,1,2,56.5,0,0,3.906890595608519,1,0.20279812564705335,1,1.2153673436065695,-1,-1,1
2025-07-04 08:34:01,2025-07-04 08:35:01,3,3,1,2,78.33333333333333,0,0,5.044394119358454,1,0.19339209252590406,1,1.2722111047920137,-1,-1,1
2025-07-04 08:48:01,2025-07-04 08:49:01,4,4,2,4,83.0,0,0,5.308771516813206,1,0.05719471891845129,1,1.2897141549026614,-1,-1,1
2025-07-04 09:01:01,2025-07-04 09:02:01,8,8,2,5,79.625,0,0,6.251280213525786,-1,-0.039816005241009256,1,1.6184812659180814,-1,-1,1
2025-07-04 09:02:01,2025-07-04 09:03:01,1,1,1,1,35.0,0,0,2.321928094887362,1,0.2103929612810217,1,0.6296770180559328,1,0,0
2025-07-04 09:15:01,2025-07-04 09:16:01,1,1,1,1,34.0,0,0,1.0,1,0.14870149327549204,1,0.5886845645109666,1,0,0
2025-07-04 09:28:01,2025-07-04 09:29:01,1,1,1,1,160.0,0,0,3.94770277922009,1,0.21301295474395338,-1,-0.00807039989706837,-1,-1,1
2025-07-04 09:29:01,2025-07-04 09:30:01,1,1,1,1,60.0,0,0,2.8073549220576037,1,0.22902150939839033,1,1.1518720227625607,1,0,0
2025-07-04 09:33:01,2025-07-04 09:34:01,3,1,1,1,95.0,0,0,3.9698157824268097,1,0.22911777926935,1,0.9859411499632849,-1,-1,1
2025-07-04 09:42:01,2025-07-04 09:43:01,4,4,1,3,237.25,0,0,6.2017121489958855,1,0.05339472762294217,1,0.06782011585946535,-1,-1,1
2025-07-04 09:43:01,2025-07-04 09:44:01,1,1,1,1,91.0,0,0,3.584962500721156,1,0.23061071912174363,1,0.9212213618252498,-1,-1,1
2025-07-04 09:56:01,2025-07-04 09:57:01,3,3,1,2,93.66666666666667,0,0,4.720049960644813,1,0.1946267442728694,1,1.0559774145323253,-1,-1,1
2025-07-04 09:57:01,2025-07-04 09:58:01,8,8,2,4,93.75,0,0,6.316904142641837,-1,-0.006749910982468577,1,1.4136887293950338,-1,-1,1
2025-07-04 10:09:01,2025-07-04 10:10:01,1,1,1,1,170.0,0,0,3.875,1,0.2081694068065924,-1,-0.029361540542680586,-1,-1,1
2025-07-04 10:13:01,2025-07-04 10:14:01,3,3,1,3,123.33333333333333,0,0,5.47685499713228,1,0.14428865523355455,1,0.5032078136330469,-1,-1,1
2025-07-04 10:26:01,2025-07-04 10:27:01,1,1,1,1,45.0,0,0,-0.0,1,0.11317999337862317,1,0.9315938767105223,-1,-1,1
2025-07-04 10:29:01,2025-07-04 10:30:01,2,2,1,2,111.0,0,0,4.923181998146332,1,0.19499577224015519,1,0.649759128017422,-1,-1,1
2025-07-04 10:30:01,2025-07-04 10:31:01,1,1,1,1,50.0,0,0,2.321928094887362,1,0.21020816291114996,1,1.0417042966208463,1,0,0
2025-07-04 10:43:01,2025-07-04 10:44:01,8,7,1,3,88.125,0,0,5.915538932945214,1,0.08056304981632079,1,1.512839982273018,-1,-1,1
2025-07-04 10:56:01,2025-07-04 10:57:01,3,3,1,2,122.33333333333333,0,0,4.927327302755809,1,0.18917355718220707,1,0.5273313383532674,-1,-1,1
2025-07-04 10:57:01,2025-07-04 10:58:01,1,1,1,1,64.0,0,0,2.8073549220576037,1,0.22923178024139684,1,1.1647019799462512,1,0,0
2025-07-04 11:10:01,2025-07-04 11:11:01,3,3,1,3,62.666666666666664,0,0,4.459431618637297,1,0.15341696765376622,1,1.3361075214816474,-1,-1,1
2025-07-04 11:24:01,2025-07-04 11:25:01,2,2,1,2,110.0,0,0,5.044394119358454,1,0.1925640315833419,1,0.6675700381088667,-1,-1,1
2025-07-04 11:25:01,2025-07-04 11:26:01,1,1,1,1,150.0,0,0,4.523561956057013,1,0.20948332081735765,1,0.04467121725706136,1,0,0
2025-07-04 11:28:01,2025-07-04 11:29:01,5,5,2,4,100.4,0,0,5.768153430681105,1,0.04478019065465466,1,1.0774272385132981,-1,-1,1
2025-07-04 11:29:01,2025-07-04 11:30:01,4,4,1,3,136.5,0,0,5.376675655789419,1,0.12961215687904543,1,0.3683276820337369,-1,-1,1
2025-07-04 11:42:01,2025-07-04 11:43:01,2,2,1,1,90.0,0,0,4.392317422778761,1,0.2240450779875532,1,1.0295510967272712,-1,-1,1
2025-07-04 11:43:01,2025-07-04 11:44:01,1,1,1,1,72.0,0,0,3.589898095464288,1,0.2317665661920782,1,1.1436494818853973,1,0,0
2025-07-04 11:55:01,2025-07-04 11:56:01,3,3,1,3,84.66666666666667,0,0,4.923181998146332,1,0.15924973777903112,1,1.1916952259916762,-1,-1,1
2025-07-04 11:56:01,2025-07-04 11:57:01,2,2,1,2,120.5,0,0,5.1292830169449655,1,0.18972030645756427,1,0.47977605968594617,-1,-1,1
2025-07-04 12:06:01,2025-07-04 12:07:01,5,5,1,4,92.4,0,0,5.353909258900534,1,0.09529384184652073,1,1.229213156307864,-1,-1,1
2025-07-04 12:08:01,2025-07-04 12:09:01,1,1,1,1,103.0,0,0,3.3219280948873626,1,0.22549865748224518,1,0.7128538652307803,1,0,0
2025-07-04 12:13:01,2025-07-04 12:14:01,1,1,1,1,103.0,0,0,3.3219280948873626,1,0.22549865748224518,1,0.7128538652307803,1,0,0
2025-07-04 12:14:01,2025-07-04 12:15:01,1,1,1,1,47.0,0,0,3.0,1,0.23442133743126625,1,0.983663902559524,1,0,0
2025-07-04 12:19:01,2025-07-04 12:20:01,1,1,1,1,103.0,0,0,3.3219280948873626,1,0.22549865748224518,1,0.7128538652307803,1,0,0
2025-07-04 12:22:01,2025-07-04 12:23:01,1,1,1,1,49.0,0,0,2.584962500721156,1,0.22133904704373542,1,1.0238217986330191,-1,-1,1
2025-07-04 12:25:01,2025-07-04 12:26:01,1,1,1,1,103.0,0,0,3.3219280948873626,1,0.22549865748224518,1,0.7128538652307803,1,0,0
2025-07-04 12:27:01,2025-07-04 12:28:01,1,1,1,1,78.0,0,0,3.2776134368191157,1,0.22870062396519553,1,1.0962042911293182,-1,-1,1
2025-07-04 12:34:01,2025-07-04 12:35:01,3,3,2,2,85.0,0,0,4.577819531114783,1,0.10097940858041782,1,1.1920462373585785,-1,-1,1
2025-07-04 12:35:01,2025-07-04 12:36:01,3,3,1,3,123.33333333333333,0,0,5.2992697027414675,1,0.15251421195062115,1,0.5042075332140463,-1,-1,1
